ANTHRO244B,The Buddhist Body in East Asia: Charisma; Gender; and the Gift of the Body (ANTHRO 144B),GR,H&S,Letter (ABCD/NP)
ANTHRO245,Race and Power (ANTHRO 145; CSRE 145F),GR,H&S,Letter or Credit/No Credit
ANTHRO245A,Evolutionary Theory in Archaeology,GR,H&S,Letter (ABCD/NP)
ANTHRO247,Nature; Culture; Heritage (ANTHRO 147),GR,H&S,Letter (ABCD/NP)
ANTHRO247B,World Heritage in Global Conflict (ANTHRO 147B; ARCHLGY 147B),GR,H&S,Letter (ABCD/NP)
ANTHRO248,Health; Politics; and Culture of Modern China (ANTHRO 148),GR,H&S,Letter (ABCD/NP)
ANTHRO249,South Asia: History; People; Politics (ANTHRO 149),GR,H&S,Letter (ABCD/NP)
ANTHRO249C,The Muslim Other: A History of Orientalism from Antiquity to the 2016 U.S. (ANTHRO 149C; CSRE 149C; CSRE 249C),GR,H&S,Letter or Credit/No Credit
ANTHRO250,The Ordinary: The History of a Concept (ANTHRO 150),GR,H&S,Letter (ABCD/NP)
ANTHRO251,Women; Fertility; and Work (ANTHRO 151; HUMBIO 148W),GR,H&S,Letter (ABCD/NP)
ANTHRO251A,Contemporary Chinese Society Through Independent Documentary Film (ANTHRO 151A),GR,H&S,Letter (ABCD/NP)
ANTHRO253A,Population and social trends in Japan (ANTHRO 153A),GR,H&S,Letter (ABCD/NP)
ANTHRO253B,Contemporary Theories of Religious Experience (ANTHRO 153B),GR,H&S,Letter (ABCD/NP)
ANTHRO254B,Anthropology of Drugs: Experience; Capitalism; Modernity (ANTHRO 154; CSRE 154),GR,H&S,Letter (ABCD/NP)
ANTHRO255,Research Methods in Ecological Anthropology (ANTHRO 155),GR,H&S,Letter or Credit/No Credit
ANTHRO256,Japanese Anthropology (ANTHRO 156),GR,H&S,Letter (ABCD/NP)
ANTHRO260,Social and Environmental Sustainability: The Costa Rican Case (ANTHRO 160),GR,H&S,Letter (ABCD/NP)
ANTHRO260A,Tragedy of the Commons: Human Ecology of Communal Resources (ANTHRO 160A),GR,H&S,Letter (ABCD/NP)
ANTHRO261,Human Behavioral Ecology (ANTHRO 161; HUMBIO 117H),GR,H&S,Letter (ABCD/NP)
ANTHRO261A,Human Ecology: Adaptations to Climate and Climate Change (ANTHRO 161A),GR,H&S,Letter (ABCD/NP)
ANTHRO262,Indigenous Peoples and Environmental Problems (ANTHRO 162),GR,H&S,Letter (ABCD/NP)
ANTHRO263,Conservation and Evolutionary Ecology (ANTHRO 163),GR,H&S,Letter (ABCD/NP)
ANTHRO263A,Endangered Languages and Language Revitalization (ANTHRO 163A; LINGUIST 163A; LINGUIST 263; NATIVEAM 163),GR,H&S,Letter or Credit/No Credit
ANTHRO264,Natural Resource Extraction: Use and Development: Assessing Policies; Practices and Outcomes (ANTHRO 164),GR,H&S,Letter or Credit/No Credit
ANTHRO266,Political Ecology of Tropical Land Use: Conservation; Natural Resource Extraction; and Agribusiness (ANTHRO 166),GR,H&S,Letter (ABCD/NP)
ANTHRO268A,Risky Environments: The Nature of Disaster (ANTHRO 168A),GR,H&S,Letter (ABCD/NP)
ANTHRO269,The Ecology of Cuisine: Food; Nutrition; and the Evolution of the Human Diet (ANTHRO 169),GR,H&S,Letter (ABCD/NP)
ANTHRO270,Australian Ecosystems: Human Dimensions and Environmental Dynamics (ANTHRO 170; EARTHSYS 172),GR,H&S,Letter (ABCD/NP)
ANTHRO270A,Multispecies Ethnography: Human; Animal; Plant; Mineral; and Microbe (ANTHRO 170A),GR,H&S,Letter or Credit/No Credit
ANTHRO271,The Biology and Evolution of Language (ANTHRO 171; HUMBIO 145L),GR,H&S,Letter (ABCD/NP)
ANTHRO272,Seminar on Cultural Evolution and Coevolution (ANTHRO 172),GR,H&S,Letter or Credit/No Credit
ANTHRO272B,Anthropology of Gender/Sexuality: Eco-Feminist Persepctives (ANTHRO 172B),GR,H&S,Letter or Credit/No Credit
ANTHRO274,Beginnings of Social Complexity (ANTHRO 174),GR,H&S,Letter (ABCD/NP)
ANTHRO275,Human Skeletal Anatomy (ANTHRO 175; BIO 174; BIO 274; HUMBIO 180),GR,H&S,Letter or Credit/No Credit
ANTHRO276,Cultures; Minds; and Medicine (ANTHRO 176),GR,H&S,Satisfactory/No Credit
ANTHRO277,Environmental Change and Emerging Infectious Diseases (ANTHRO 177; HUMBIO 114),GR,H&S,Letter or Credit/No Credit
ANTHRO278,Evolution and Conservation in Galapagos (ANTHRO 178),GR,H&S,Letter (ABCD/NP)
ANTHRO279A,Health; Illness; and Healing in South Asia (ANTHRO 179A),GR,H&S,Letter (ABCD/NP)
ANTHRO282,Medical Anthropology (ANTHRO 82; HUMBIO 176A),GR,H&S,Letter (ABCD/NP)
ANTHRO282A,Down and Out: Marginal Lives and Institutional Technologies (ANTHRO 182A),GR,H&S,Letter (ABCD/NP)
ANTHRO283,Ecology; Evolution; and Human Health,GR,H&S,Letter or Credit/No Credit
ANTHRO283B,Human Mobility and Adaptability (ANTHRO 183B),GR,H&S,Letter or Credit/No Credit
ANTHRO285,Medical Anthropology of Contemporary Africa (ANTHRO 185),GR,H&S,Letter (ABCD/NP)
ANTHRO286,Culture and Madness: Anthropological and Psychiatric Approaches to Mental Illness (ANTHRO 186; HUMBIO 146),GR,H&S,Letter (ABCD/NP)
ANTHRO286B,Culture and Madness: Anthropological and Psychiatric Approaches to Mental Illness (ANTHRO 186B),GR,H&S,Letter or Credit/No Credit
ANTHRO293B,Master's Thesis Writing Seminar,GR,H&S,Letter (ABCD/NP)
ANTHRO298B,Digital Methods in Archaeology (ANTHRO 98B; ARCHLGY 98B),GR,H&S,Letter or Credit/No Credit
ANTHRO298C,Digital Methods in Anthropology (ANTHRO 98C),GR,H&S,Letter or Credit/No Credit
ANTHRO299,Senior and Master's Paper Writing Workshop (ANTHRO 199),GR,H&S,Satisfactory/No Credit
ANTHRO300,Reading Theory Through Ethnography,GR,H&S,Letter (ABCD/NP)
ANTHRO301,History of Anthropological Theory; Culture and Society,GR,H&S,Letter (ABCD/NP)
ANTHRO301A,Foundations of Social Theory,GR,H&S,Letter (ABCD/NP)
ANTHRO302,History of Anthropological Theory; Ecology and Environment,GR,H&S,Letter (ABCD/NP)
ANTHRO303,Introduction to Archaeological Theory,GR,H&S,Letter (ABCD/NP)
ANTHRO304,Data Analysis for Quantitative Research,GR,H&S,Letter (ABCD/NP)
ANTHRO305,Research Methods in Ecological Anthropology,GR,H&S,Letter or Credit/No Credit
ANTHRO306,Anthropological Research Methods,GR,H&S,Letter (ABCD/NP)
ANTHRO307,Archaeological Methods,GR,H&S,Letter (ABCD/NP)
ANTHRO308,Proposal Writing Seminar in Cultural and Social Anthropology,GR,H&S,Letter (ABCD/NP)
ANTHRO308A,Proposal Writing Seminar in Archaeology,GR,H&S,Letter (ABCD/NP)
ANTHRO308B,Interdisciplinary Research Proposals: Effective Presentation; Skills; and Styles,GR,H&S,Letter or Credit/No Credit
ANTHRO309,Advanced Evolutionary Theory in Anthropological Sciences,GR,H&S,Letter (ABCD/NP)
ANTHRO310C,Intersections,GR,H&S,Letter (ABCD/NP)
ANTHRO310G,Introduction to Graduate Studies,GR,H&S,Credit/No Credit
ANTHRO311,Ethnographic Writing,GR,H&S,Letter or Credit/No Credit
ANTHRO311G,Introduction to Culture and Society Graduate Studies in Anthropology,GR,H&S,Satisfactory/No Credit
ANTHRO312,Writing Across Audiences: Styles and Methods,GR,H&S,Letter or Credit/No Credit
ANTHRO313,Anthropology of Neoliberalism,GR,H&S,Letter (ABCD/NP)
ANTHRO316,Politics of the Mass Subject,GR,H&S,Letter (ABCD/NP)
ANTHRO317,Colonial Archives and Archaeology: Models and Methods of Analysis,GR,H&S,Letter (ABCD/NP)
ANTHRO318,Democracy and Political Authority,GR,H&S,Letter (ABCD/NP)
ANTHRO319,South Asia: History; People; Politics,GR,H&S,Letter (ABCD/NP)
ANTHRO320A,Race; Ethnicity; and Language: Racial; Ethnic; and Linguistic Formations (CSRE 389A; EDUC 389A; LINGUIST 253),GR,H&S,Letter or Credit/No Credit
ANTHRO321,Reading Marx; Reading Weber,GR,H&S,Letter (ABCD/NP)
ANTHRO321A,Anthropology and Literature: Problems of Representation; Power; and Textuality (COMPLIT 321B),GR,H&S,Letter (ABCD/NP)
ANTHRO321B,From Marx TO Piketty: Toward An Anthropology Of Wealth; Inequality and Power,GR,H&S,Letter (ABCD/NP)
ANTHRO322,From Biopolitics to Necropolitics and Beyond,GR,H&S,Letter (ABCD/NP)
ANTHRO323,Graduate Seminar in Economic Anthropology,GR,H&S,Letter or Credit/No Credit
ANTHRO324,Political Anthropology,GR,H&S,Letter or Credit/No Credit
ANTHRO326,Postcolonial and Indigenous Archaeologies,GR,H&S,Letter or Credit/No Credit
ANTHRO327,Language and Political Economy,GR,H&S,Letter (ABCD/NP)
ANTHRO328,Making,GR,H&S,Letter (ABCD/NP)
ANTHRO331,The Anthropology of Technology,GR,H&S,Letter or Credit/No Credit
ANTHRO332A,The Anthropology of Heritage: Concepts; Contexts and Critique (ARCHLGY 132; ARCHLGY 232; ARCHLGY 332),GR,H&S,Letter or Credit/No Credit
ANTHRO333,Anthropologies of Evidence,GR,H&S,Letter (ABCD/NP)
ANTHRO333A,The Cultural Politics of Ambiguity,GR,H&S,Letter (ABCD/NP)
ANTHRO334,Trauma and Healing,GR,H&S,Letter or Credit/No Credit
ANTHRO335A,Animism and Alter-Native Modernities (FRENCH 335A; REES 335A),GR,H&S,Letter (ABCD/NP)
ANTHRO336,Anthropology of Rights,GR,H&S,Letter or Credit/No Credit
ANTHRO337,The Politics of Humanitarianism,GR,H&S,Letter (ABCD/NP)
ANTHRO337B,Anthropological Approaches to Health Issues in Contemporary Latin America,GR,H&S,Letter (ABCD/NP)
ANTHRO338,Anthropological Approaches to Religion,GR,H&S,Letter or Credit/No Credit
ANTHRO339,Anthropology of Religion,GR,H&S,Letter or Credit/No Credit
ANTHRO339A,Technologies of Extinctions: Ecocides and Genocides (FRENCH 339A),GR,H&S,Letter (ABCD/NP)
ANTHRO340A,Post-secular Humanities: Religion and Spirituality in the Contemporary World (FRENCH 341A; REES 340A),GR,H&S,Letter (ABCD/NP)
ANTHRO341,The Archaeololgy of Religious Crusading in Medieval Europe,GR,H&S,Letter (ABCD/NP)
ANTHRO343,Culture as Commodity,GR,H&S,Letter (ABCD/NP)
ANTHRO344,Graphic Medicine,GR,H&S,Letter (ABCD/NP)
ANTHRO345,New Visions in Medical Anthropology,GR,H&S,Letter (ABCD/NP)
ANTHRO345A,Race and Power: The Making of Human Difference in History; Biology and Capital,GR,H&S,Letter or Credit/No Credit
ANTHRO346,The Social Imagination,GR,H&S,Letter (ABCD/NP)
ANTHRO346A,Sexuality Studies in Anthropology,GR,H&S,Letter (ABCD/NP)
ANTHRO347,Religion and Modernity (RELIGST 332X),GR,H&S,Letter (ABCD/NP)
ANTHRO348,Representing Medicine,GR,H&S,Letter (ABCD/NP)
ANTHRO349,Anthropology of Capitalism,GR,H&S,Letter (ABCD/NP)
ANTHRO349A,Advanced Archaeological Field Methods: A Practical Approach to Working With and Within Communities,GR,H&S,Letter or Credit/No Credit
ANTHRO350,Topics in Linguistic Anthropology,GR,H&S,Letter (ABCD/NP)
ANTHRO351,The Ordinary: The History of a Concept,GR,H&S,Letter (ABCD/NP)
ANTHRO352,Foucault: The Question of Method,GR,H&S,Letter or Credit/No Credit
ANTHRO353,Landscape,GR,H&S,Letter (ABCD/NP)
ANTHRO355,Cities in Global Perspective,GR,H&S,Letter (ABCD/NP)
ANTHRO356,The Anthropology of Development,GR,H&S,Letter (ABCD/NP)
ANTHRO357,Other Minds: Puzzles in Psychiatric and Psychological Anthropology,GR,H&S,Letter or Credit/No Credit
ANTHRO358,Anthropology and the Limit of Experience,GR,H&S,Letter (ABCD/NP)
ANTHRO359,Copies; Collections; and Commodities,GR,H&S,Letter (ABCD/NP)
ANTHRO359A,Cognitive Science of Religion (PSYCH 247A),GR,H&S,Letter or Credit/No Credit
ANTHRO360,Social Structure and Social Networks (ESS 360),GR,H&S,Letter (ABCD/NP)
ANTHRO361,Life and Death in Contemporary Latin America: An Anthropological Inquiry,GR,H&S,Letter (ABCD/NP)
ANTHRO362,Human Spatial Dynamics: Seminar in Communicating Contemporary Science,GR,H&S,Letter (ABCD/NP)
ANTHRO362A,Introduction to Human Evolution; Ecology; Genetics; and Culture,GR,H&S,Letter (ABCD/NP)
ANTHRO363A,Anthropology of Environmental Conservation,GR,H&S,Letter (ABCD/NP)
ANTHRO364,EcoGroup: Current Topics in Ecological; Evolutionary; and Environmental Anthropology,GR,H&S,Letter (ABCD/NP)
ANTHRO364A,EcoGroup: Problems in Ecological and Evolutionary Anthropology,GR,H&S,Letter or Credit/No Credit
ANTHRO365,The Theory of the Modern Subject,GR,H&S,Letter (ABCD/NP)
ANTHRO366,Material Semiotics,GR,H&S,Letter (ABCD/NP)
ANTHRO367,The Anthropology of Science: Global Politics and Laboratory Life,GR,H&S,Letter (ABCD/NP)
ANTHRO367B,The Intellectual and Political Career of Stuart Hall and British Cultural Studies from 1960 to 2014,GR,H&S,Letter or Credit/No Credit
ANTHRO368,Dynamics of Coupled Human-Natural Systems,GR,H&S,Letter or Credit/No Credit
ANTHRO369,Advanced Topics in Human Behavioral,GR,H&S,Letter or Credit/No Credit
ANTHRO370,Advanced Theory and Method in Historical Archaeology,GR,H&S,Letter (ABCD/NP)
ANTHRO371,Living and Dying in the Contemporary World,GR,H&S,Letter or Credit/No Credit
ANTHRO371B,New Methodologies in the Humanities and Social Sciences (DLCL 371; REES 371B),GR,H&S,Letter (ABCD/NP)
ANTHRO372,Urban Ecologies,GR,H&S,Letter (ABCD/NP)
ANTHRO372A,Materiality,GR,H&S,Letter (ABCD/NP)
ANTHRO373,Things: An Archaeology of the Relationships Between Humans and Things,GR,H&S,Letter (ABCD/NP)
ANTHRO374,Archaeology of Colonialism/Postcolonialisms,GR,H&S,Letter (ABCD/NP)
ANTHRO375,Archaeology and Globalism,GR,H&S,Letter (ABCD/NP)
ANTHRO376,Archaeology: The Emergence of a Discipline,GR,H&S,Letter (ABCD/NP)
ANTHRO377,Authority: Anthropological Perspectives,GR,H&S,Letter (ABCD/NP)
ANTHRO378,Dynamics of Coupled Human-Natural Systems,GR,H&S,Letter or Credit/No Credit
ANTHRO379,Empathy Lab (TAPS 284),GR,H&S,Letter (ABCD/NP)
ANTHRO379A,Empathy Lab II: The Potential of Anthropology for the 21st Century (TAPS 379A),GR,H&S,Letter (ABCD/NP)
ANTHRO379B,Empathy Lab II: The Potential of Anthropology for the 21st Century,GR,H&S,Satisfactory/No Credit
ANTHRO380,Practice and Performance: Bourdieu; Butler; Giddens; de Certeau,GR,H&S,Letter (ABCD/NP)
ANTHRO381,Archaeology of Violence,GR,H&S,Letter (ABCD/NP)
ANTHRO382,Advanced Topics in Medical Anthropology,GR,H&S,Letter (ABCD/NP)
ANTHRO384,Sacrifice; Ethics and Modern Convictions,GR,H&S,Letter (ABCD/NP)
ANTHRO386,Epidemics; Chronics; and Contagion,GR,H&S,Letter (ABCD/NP)
ANTHRO387,Strangers and Intimate: Exploring Civility,GR,H&S,Letter (ABCD/NP)
ANTHRO388,Anthropology of the Extraordinary: Ontologies and Phenomenologies,GR,H&S,Letter (ABCD/NP)
ANTHRO389,Ethnographic Writing and Beyond,GR,H&S,Letter or Credit/No Credit
ANTHRO390,Psychological Anthropology,GR,H&S,Letter or Credit/No Credit
ANTHRO398B,Race; Ethnicity; and Language: Writing Race; Ethnicity; and Language in Ethnography (EDUC 389B; LINGUIST 254),GR,H&S,Letter or Credit/No Credit
ANTHRO400,Cultural and Social Dissertation Writers Seminar,GR,H&S,Letter or Credit/No Credit
ANTHRO401A,Qualifying Examination: Topic,GR,H&S,Satisfactory/No Credit
ANTHRO401B,Qualifying Examination: Area,GR,H&S,Satisfactory/No Credit
ANTHRO440,Teaching Assistantship,GR,H&S,Letter or Credit/No Credit
ANTHRO441,Master's Research Thesis,GR,H&S,Letter or Credit/No Credit
ANTHRO442,Reading Group,GR,H&S,Satisfactory/No Credit
ANTHRO444,Anthropology Colloquium,GR,H&S,Satisfactory/No Credit
ANTHRO445,Anthropology Brown Bag Series,GR,H&S,Satisfactory/No Credit
ANTHRO450,Research Apprenticeship,GR,H&S,Letter or Credit/No Credit
ANTHRO451,Directed Individual Study,GR,H&S,Letter or Credit/No Credit
ANTHRO452,Graduate Internship,GR,H&S,Letter or Credit/No Credit
ANTHRO801,TGR Project,GR,H&S,TGR
ANTHRO802,TGR Dissertation,GR,H&S,TGR
APPPHYS10AX,The Expressive Vessel: An Immersive Introduction to Clay,UG,H&S,Satisfactory/No Credit
APPPHYS77N,Functional Materials and Devices,UG,H&S,Letter or Credit/No Credit
APPPHYS79Q,Energy Options for the 21st Century,UG,H&S,Letter or Credit/No Credit
APPPHYS85N,Understanding Biology with Numbers,UG,H&S,Letter or Credit/No Credit
APPPHYS100,The Questions of Clay: Craft; Creativity and Scientific Process,UG,H&S,Letter or Credit/No Credit
APPPHYS201,Electrons and Photons (PHOTON 201),GR,H&S,Letter or Credit/No Credit
APPPHYS203,Atoms; Fields and Photons,GR,H&S,Letter or Credit/No Credit
APPPHYS204,Quantum Materials,GR,H&S,Letter or Credit/No Credit
APPPHYS205,Introduction to Biophysics (BIO 126; BIO 226),GR,H&S,Letter or Credit/No Credit
APPPHYS207,Laboratory Electronics,GR,H&S,Letter (ABCD/NP)
APPPHYS208,Laboratory Electronics,GR,H&S,Letter (ABCD/NP)
APPPHYS215,Numerical Methods for Physicists and Engineers,GR,H&S,Letter or Credit/No Credit
APPPHYS217,Estimation and Control Methods for Applied Physics,GR,H&S,Letter or Credit/No Credit
APPPHYS219,Solid State Physics Problems in Energy Technology,GR,H&S,Letter or Credit/No Credit
APPPHYS220,Applied Electrodynamics,GR,H&S,Letter or Credit/No Credit
APPPHYS222,Principles of X-ray Scattering (PHOTON 222),GR,H&S,Letter or Credit/No Credit
APPPHYS223,Stochastic and Nonlinear Dynamics (BIO 223; BIOE 213),GR,H&S,Letter or Credit/No Credit
APPPHYS223B,Nonlinear Dynamics: This Side of Chaos,GR,H&S,Letter or Credit/No Credit
APPPHYS225,Probability and Quantum Mechanics,GR,H&S,Letter or Credit/No Credit
APPPHYS232,Advanced Imaging Lab in Biophysics (BIO 132; BIO 232; BIOPHYS 232; GENE 232),GR,H&S,Medical Option (Med-Ltr-CR/NC)
APPPHYS236,Biology by the Numbers (BIOC 236),GR,H&S,Medical Option (Med-Ltr-CR/NC)
APPPHYS270,Magnetism and Long Range Order in Solids,GR,H&S,Letter or Credit/No Credit
APPPHYS272,Solid State Physics (PHYSICS 172),GR,H&S,Letter or Credit/No Credit
APPPHYS273,Solid State Physics II,GR,H&S,Letter or Credit/No Credit
APPPHYS280,Phenomenology of Superconductors,GR,H&S,Letter or Credit/No Credit
APPPHYS290,Directed Studies in Applied Physics,GR,H&S,Satisfactory/No Credit
APPPHYS291,Practical Training,GR,H&S,Satisfactory/No Credit
APPPHYS293,Theoretical Neuroscience,GR,H&S,Letter or Credit/No Credit
APPPHYS294,Cellular Biophysics (BIO 294; BIOPHYS 294),GR,H&S,Letter or Credit/No Credit
APPPHYS302,Experimental Techniques in Condensed Matter Physics,GR,H&S,Letter or Credit/No Credit
APPPHYS304,Lasers Laboratory,GR,H&S,Letter (ABCD/NP)
APPPHYS305,Advanced Nonlinear Optics Laboratory,GR,H&S,Letter (ABCD/NP)
APPPHYS315,Methods in Computational Biology (BIOPHYS 315),GR,H&S,Letter or Credit/No Credit
APPPHYS324,Introduction to Accelerator Physics,GR,H&S,Letter or Credit/No Credit
APPPHYS325,X-rays: Past; Present and Future (PHOTON 325),GR,H&S,Letter or Credit/No Credit
APPPHYS345,Advanced Numerical Methods for Data Analysis and Simulation,GR,H&S,Letter or Credit/No Credit
APPPHYS376,Literature of Cavity QED and Cavity Optomechanics,GR,H&S,Letter or Credit/No Credit
APPPHYS383,Introduction to Atomic Processes,GR,H&S,Letter or Credit/No Credit
APPPHYS390,Dissertation Research,GR,H&S,Satisfactory/No Credit
APPPHYS392,Topics in Molecular Biophysics: Biophysics of Functional RNA (BIOPHYS 392),GR,H&S,Letter or Credit/No Credit
APPPHYS393,Biophysics of Solvation (BIOPHYS 393),GR,H&S,Letter or Credit/No Credit
APPPHYS453A,Collective Instabilities in Accelerators (PHOTON 453A),GR,H&S,Satisfactory/No Credit
APPPHYS470,Condensed Matter Seminar,GR,H&S,Satisfactory/No Credit
APPPHYS473B,Topics in Condensed Matter Physics: Quantum Matter Meets Quantum Optics,GR,H&S,Satisfactory/No Credit
APPPHYS483,Optics and Electronics Seminar,GR,H&S,Satisfactory/No Credit
APPPHYS802,TGR PhD Dissertation,GR,H&S,TGR
ARABLANG1,First-Year Arabic; First Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG1A,Accelerated First-Year Arabic; Part I,UG,H&S,Letter or Credit/No Credit
ARABLANG1H,First-Year Arabic for Heritage Learners; First Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG2,First-Year Arabic; Second Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG2A,Accelerated First-Year Arabic; Part II,UG,H&S,Letter or Credit/No Credit
ARABLANG2H,First-Year Arabic for Heritage Learners; Second Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG3,First-Year Arabic; Third Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG3H,Beginning Arabic for Heritage Learners; Third Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG5,Intensive first year Arabic,UG,H&S,Letter or Credit/No Credit
ARABLANG10,Arabic Calligraphy,UG,H&S,Letter or Credit/No Credit
ARABLANG10SC,Arabic in America: Culture and People,UG,H&S,Letter (ABCD/NP)
ARABLANG14A,Short Stories and Poetry from the Arab World - Part I,UG,H&S,Letter or Credit/No Credit
ARABLANG21,Second-Year Arabic; First Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG21A,Accelerated Second-Year Arabic; Part I,UG,H&S,Letter or Credit/No Credit
ARABLANG21H,Second-Year Arabic for Heritage Learners; First Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG22,Second-Year Arabic; Second Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG22A,Accelerated second-Year Arabic; Part II,UG,H&S,Letter or Credit/No Credit
ARABLANG22H,Second-Year Arabic for Heritage Learners; Second Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG23,Second-Year Arabic; Third Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG23H,Second-Year Arabic for Heritage Learners; Third Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG24,Arabic Skills Workshop,UG,H&S,Letter or Credit/No Credit
ARABLANG25,Intensive 2nd year Arabic,UG,H&S,Letter or Credit/No Credit
ARABLANG125A,Colloquial Arabic; First Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG125B,Conversational/Colloquial Arabic; Second Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG125C,Colloquial Arabic; Third Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG126,Media Arabic,UG,H&S,Letter or Credit/No Credit
ARABLANG126A,Media Arabic; First Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG126B,Media Arabic; Second Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG126C,Media Arabic; Third Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG127,Intermediate to Advanced  Conversation,UG,H&S,Letter or Credit/No Credit
ARABLANG131,Third-Year Arabic; First Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG131H,Third-Year Arabic for Heritage Learners; First Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG132,Third-Year Arabic; Second Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG132H,Third-Year Arabic for Heritage Learners; Second Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG133,Third-Year Arabic; Third Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG133H,Third-Year Arabic for Heritage Learners; Third Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG141,Fourth-Year Arabic; First Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG142,Fourth-Year Arabic; Second Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG143,Fourth-Year Arabic; Third Quarter,UG,H&S,Letter or Credit/No Credit
ARABLANG225,Intensive Second-Year Arabic for Graduate Students,GR,H&S,Letter or Credit/No Credit
ARABLANG297,Directed Reading,UG,H&S,Letter or Credit/No Credit
ARABLANG394,Graduate Studies in Arabic Conversation,GR,H&S,Letter or Credit/No Credit
ARABLANG395,Graduate Studies in Arabic,GR,H&S,Letter or Credit/No Credit
ARCHLGY1,Introduction to Archaeology (ANTHRO 3),UG,H&S,Letter (ABCD/NP)
ARCHLGY12,Peopling of the Globe: Changing Patterns of Land Use and Consumption Over the Last 50;000 Years (ANTHRO 18; EARTHSYS 21; HUMBIO 182),UG,H&S,Letter (ABCD/NP)
ARCHLGY13,Islamic Routes: Archaeology and Heritage of Muslim Societies (ANTHRO 13A; HISTORY 7E; HISTORY 107E),UG,H&S,Letter (ABCD/NP)
ARCHLGY16,Native Americans in the 21st Century: Encounters; Identity; and Sovereignty in Contemporary America (ANTHRO 16; ANTHRO 116C; NATIVEAM 16),UG,H&S,Letter (ABCD/NP)
ARCHLGY21Q,Eight Great Archaeological Sites in Europe (CLASSICS 21Q),UG,H&S,Letter (ABCD/NP)
ARCHLGY34,Animals and Us (ANTHRO 34),UG,H&S,Letter (ABCD/NP)
ARCHLGY42,Pompeii (CLASSICS 53),UG,H&S,Letter (ABCD/NP)
ARCHLGY51,Introduction to Greek Archaeology (CLASSICS 51),UG,H&S,Letter or Credit/No Credit
ARCHLGY64,Cultural Heritage and Human Rights (ARCHLGY 164),UG,H&S,Letter or Credit/No Credit
ARCHLGY81,Introduction to Roman Archaeology (CLASSICS 52),UG,H&S,Letter (ABCD/NP)
ARCHLGY97,Archaeology Internship,UG,H&S,Letter or Credit/No Credit
ARCHLGY98B,Digital Methods in Archaeology (ANTHRO 98B; ANTHRO 298B),UG,H&S,Letter or Credit/No Credit
ARCHLGY99A,Historical Archaeology in the Archive; Lab; and Underground: Methods,UG,H&S,Letter or Credit/No Credit
ARCHLGY100,Archaeology of Technology (ANTHRO 101B; ANTHRO 201B; ARCHLGY 200),UG,H&S,Letter (ABCD/NP)
ARCHLGY100D,Chavin de Huantar Research |Seminar (ANTHRO 100D),UG,H&S,Letter or Credit/No Credit
ARCHLGY102,Archaeological Methods (ANTHRO 91A),UG,H&S,Letter (ABCD/NP)
ARCHLGY102B,Incas and their Ancestors: Peruvian Archaeology (ANTHRO 106; ANTHRO 206A),UG,H&S,Letter (ABCD/NP)
ARCHLGY103,History of Archaeological Thought,UG,H&S,Letter (ABCD/NP)
ARCHLGY104C,The Archaeology of Ancient China (ARCHLGY 304C),UG,H&S,Letter or Credit/No Credit
ARCHLGY106A,Museums and Collections (ARCHLGY 306A),UG,H&S,Letter or Credit/No Credit
ARCHLGY107A,Archaeology as a Profession (ANTHRO 101A),UG,H&S,Letter (ABCD/NP)
ARCHLGY108E,Catalhoyuk and Neolithic Archaeology (ANTHRO 108E),UG,H&S,Letter or Credit/No Credit
ARCHLGY109A,Archaeology of the Modern World (ANTHRO 109A; ANTHRO 209A),UG,H&S,Letter (ABCD/NP)
ARCHLGY110,Environmental Archaeology (ANTHRO 110; ANTHRO 210),UG,H&S,Letter (ABCD/NP)
ARCHLGY111,Emergence of Chinese Civilization from Caves to Palaces (CHINA 176; CHINA 276),UG,H&S,Letter or Credit/No Credit
ARCHLGY111B,Muwekma: Landscape Archaeology and the Narratives of California Natives (ANTHRO 111B; NATIVEAM 111B),UG,H&S,Letter (ABCD/NP)
