BIO331,The Genetic Footprint of Latin America and its Impact in a Multicultural Society,GR,H&S,,Letter or Credit/No Credit,3,Active
BIO342,Plant Biology Seminar,GR,H&S,,Letter or Credit/No Credit,3,Active
BIO346,Advanced Seminar on Prokaryotic Molecular Biology,GR,H&S,,Satisfactory/No Credit,1,Active
BIO375,Field Ecology & Conservation,GR,H&S,,Satisfactory/No Credit,4,Active
BIO383,Seminar in Population Genetics,GR,H&S,,Letter or Credit/No Credit,3,Active
BIO384,Theoretical Ecology,GR,H&S,,Letter or Credit/No Credit,3,Active
BIO390,Topics in Biology,GR,H&S,,Satisfactory/No Credit,1,Active
BIO459,Frontiers in Interdisciplinary Biosciences (BIOC 459; BIOE 459; CHEM 459; CHEMENG 459; PSYCH 459),GR,H&S,,Medical Satisfactory/No Credit,1,Active
BIO802,TGR Dissertation,GR,H&S,,TGR,0,Active
BIOHOPK43,Plant Biology; Evolution; and Ecology,UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,5,Active
BIOHOPK47,Core Laboratory in Plant Biology; Ecology and Evolution,UG,H&S,WAY-SMA||GER: DB-NatSci,Letter or Credit/No Credit,5,Active
BIOHOPK150H,Ecological Mechanics (BIOHOPK 250H),UG,H&S,WAY-SMA,Letter or Credit/No Credit,3,Active
BIOHOPK152H,Physiology of Global Change (BIOHOPK 252H),UG,H&S,,Letter or Credit/No Credit,2,Active
BIOHOPK153H,Current Topics and Concepts in Quantitative Fish Dynamics and Fisheries Management (BIOHOPK 253H),UG,H&S,,Satisfactory/No Credit,1,Active
BIOHOPK154H,Animal Diversity: An Introduction to Evolution of Animal Form and Function from Larvae to Adults (BIOHOPK 254H),UG,H&S,WAY-SMA,Letter or Credit/No Credit,7,Active
BIOHOPK155H,Developmental Biology and Evolution (BIOHOPK 255H),UG,H&S,WAY-SMA,Letter or Credit/No Credit,4,Active
BIOHOPK156H,Hands-On Neurobiology: Structure; Function and Development (BIOHOPK 256H),UG,H&S,,Letter or Credit/No Credit,6,Active
BIOHOPK160H,Developmental Biology in the Ocean: Diverse Embryonic & Larval Strategies of marine invertebrates (BIOHOPK 260H),UG,H&S,,Letter or Credit/No Credit,8,Active
BIOHOPK161H,Invertebrate Zoology (BIOHOPK 261H),UG,H&S,WAY-SMA||GER: DB-NatSci,Letter or Credit/No Credit,5,Active
BIOHOPK162H,Comparative Animal Physiology (BIOHOPK 262H),UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,5,Active
BIOHOPK163H,Oceanic Biology (BIOHOPK 263H),UG,H&S,WAY-SMA||GER: DB-NatSci,Letter or Credit/No Credit,4,Active
BIOHOPK165H,The Extreme Life of the Sea (BIOHOPK 265H),UG,H&S,,Letter or Credit/No Credit,3,Active
BIOHOPK166H,Molecular Ecology (BIOHOPK 266H),UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,5,Active
BIOHOPK167H,Nerve; Muscle; and Synapse (BIOHOPK 267H),UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,5,Active
BIOHOPK168H,Disease Ecology: from parasites evolution to the socio-economic impacts of pathogens on nations (BIOHOPK 268H),UG,H&S,,Letter or Credit/No Credit,3,Active
BIOHOPK172H,Marine Ecology: From Organisms to Ecosystems (BIOHOPK 272H),UG,H&S,WAY-SMA||GER: DB-NatSci,Letter or Credit/No Credit,5,Active
BIOHOPK173H,Marine Conservation Biology (BIOHOPK 273H),UG,H&S,,Letter or Credit/No Credit,4,Active
BIOHOPK174H,Experimental Design and Probability (BIOHOPK 274H),UG,H&S,WAY-AQR||WAY-FR||GER: DB-NatSci||GER:DB-Math,Letter or Credit/No Credit,3,Active
BIOHOPK177H,Dynamics and Management of  Marine Populations (BIOHOPK 277H),UG,H&S,WAY-AQR||WAY-FR,Letter or Credit/No Credit,4,Active
BIOHOPK179H,Physiological Ecology of Marine Megafauna (BIOHOPK 279H),UG,H&S,WAY-SMA,Letter or Credit/No Credit,3,Active
BIOHOPK180H,Air and Water (BIOHOPK 280H),UG,H&S,,Letter or Credit/No Credit,3,Active
BIOHOPK181H,Physiology of Global Change (BIOHOPK 281H),UG,H&S,,Letter or Credit/No Credit,2,Active
BIOHOPK182H,Stanford at Sea (BIOHOPK 323H; EARTHSYS 323; ESS 323),UG,H&S,WAY-SMA||GER: DB-NatSci,Letter (ABCD/NP),16,Active
BIOHOPK184H,Holistic Biology (BIOHOPK 284H),UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,16,Active
BIOHOPK185H,Ecology and Conservation of Kelp Forest Communities (BIOHOPK 285H),UG,H&S,WAY-SMA,Letter (ABCD/NP),5,Active
BIOHOPK187H,Sensory Ecology (BIOHOPK 287H),UG,H&S,WAY-SMA,Letter or Credit/No Credit,4,Active
BIOHOPK189H,Sustainability and Marine Ecosystems (BIOHOPK 289H),UG,H&S,,Letter or Credit/No Credit,3,Active
BIOHOPK198H,Directed Instruction or Reading,UG,H&S,,Letter or Credit/No Credit,15,Active
BIOHOPK199H,Undergraduate Research,UG,H&S,,Letter or Credit/No Credit,15,Active
BIOHOPK234H,Topics in Comparative and Environmental Physiology,GR,H&S,,Satisfactory/No Credit,1,Active
BIOHOPK250H,Ecological Mechanics (BIOHOPK 150H),GR,H&S,,Letter or Credit/No Credit,3,Active
BIOHOPK252H,Physiology of Global Change (BIOHOPK 152H),GR,H&S,,Letter or Credit/No Credit,2,Active
BIOHOPK253H,Current Topics and Concepts in Quantitative Fish Dynamics and Fisheries Management (BIOHOPK 153H),GR,H&S,,Satisfactory/No Credit,1,Active
BIOHOPK254H,Animal Diversity: An Introduction to Evolution of Animal Form and Function from Larvae to Adults (BIOHOPK 154H),GR,H&S,,Letter or Credit/No Credit,7,Active
BIOHOPK255H,Developmental Biology and Evolution (BIOHOPK 155H),GR,H&S,,Letter or Credit/No Credit,4,Active
BIOHOPK256H,Hands-On Neurobiology: Structure; Function and Development (BIOHOPK 156H),GR,H&S,,Letter or Credit/No Credit,6,Active
BIOHOPK260H,Developmental Biology in the Ocean: Diverse Embryonic & Larval Strategies of marine invertebrates (BIOHOPK 160H),GR,H&S,,Letter or Credit/No Credit,8,Active
BIOHOPK261H,Invertebrate Zoology (BIOHOPK 161H),GR,H&S,,Letter or Credit/No Credit,5,Active
BIOHOPK262H,Comparative Animal Physiology (BIOHOPK 162H),GR,H&S,,Letter or Credit/No Credit,5,Active
BIOHOPK263H,Oceanic Biology (BIOHOPK 163H),GR,H&S,,Letter or Credit/No Credit,4,Active
BIOHOPK264H,POPULATION GENOMICS,GR,H&S,,Letter or Credit/No Credit,2,Active
BIOHOPK265H,The Extreme Life of the Sea (BIOHOPK 165H),GR,H&S,,Letter or Credit/No Credit,3,Active
BIOHOPK266H,Molecular Ecology (BIOHOPK 166H),GR,H&S,,Letter or Credit/No Credit,5,Active
BIOHOPK267H,Nerve; Muscle; and Synapse (BIOHOPK 167H),GR,H&S,,Letter or Credit/No Credit,5,Active
BIOHOPK268H,Disease Ecology: from parasites evolution to the socio-economic impacts of pathogens on nations (BIOHOPK 168H),GR,H&S,,Letter or Credit/No Credit,3,Active
BIOHOPK272H,Marine Ecology: From Organisms to Ecosystems (BIOHOPK 172H),GR,H&S,,Letter or Credit/No Credit,5,Active
BIOHOPK273H,Marine Conservation Biology (BIOHOPK 173H),GR,H&S,,Letter or Credit/No Credit,4,Active
BIOHOPK274,Hopkins Microbiology Course (BIO 274S; CEE 274S; ESS 253S),GR,H&S,,Letter or Credit/No Credit,12,Active
BIOHOPK274H,Experimental Design and Probability (BIOHOPK 174H),GR,H&S,,Letter or Credit/No Credit,3,Active
BIOHOPK275H,Synthesis in Ecology,GR,H&S,,Letter or Credit/No Credit,2,Active
BIOHOPK276H,Estimates and Errors: The Theory of Scientific Measurement,GR,H&S,,Letter or Credit/No Credit,3,Active
BIOHOPK277H,Dynamics and Management of  Marine Populations (BIOHOPK 177H),GR,H&S,,Letter or Credit/No Credit,4,Active
BIOHOPK279H,Physiological Ecology of Marine Megafauna (BIOHOPK 179H),GR,H&S,,Letter or Credit/No Credit,3,Active
BIOHOPK280,Short Course on Ocean Policy,GR,H&S,,Letter or Credit/No Credit,3,Active
BIOHOPK280H,Air and Water (BIOHOPK 180H),GR,H&S,,Letter or Credit/No Credit,3,Active
BIOHOPK281H,Physiology of Global Change (BIOHOPK 181H),GR,H&S,,Letter or Credit/No Credit,2,Active
BIOHOPK284H,Holistic Biology (BIOHOPK 184H),GR,H&S,,Letter or Credit/No Credit,16,Active
BIOHOPK285H,Ecology and Conservation of Kelp Forest Communities (BIOHOPK 185H),GR,H&S,,Letter (ABCD/NP),5,Active
BIOHOPK287H,Sensory Ecology (BIOHOPK 187H),GR,H&S,,Letter or Credit/No Credit,4,Active
BIOHOPK289H,Sustainability and Marine Ecosystems (BIOHOPK 189H),GR,H&S,,Letter or Credit/No Credit,3,Active
BIOHOPK290H,Teaching of Biological Science,GR,H&S,,Letter or Credit/No Credit,15,Active
BIOHOPK300H,Research,GR,H&S,,Letter or Credit/No Credit,15,Active
BIOHOPK315H,Career Development for Graduate Students,GR,H&S,,Credit/No Credit,2,Active
BIOHOPK320H,Physical Biology,GR,H&S,,Letter or Credit/No Credit,3,Active
BIOHOPK323H,Stanford at Sea (BIOHOPK 182H; EARTHSYS 323; ESS 323),GR,H&S,,Letter (ABCD/NP),16,Active
BIOHOPK330H,Scientific Writing,GR,H&S,,Letter (ABCD/NP),2,Active
BIOHOPK801H,TGR Project,GR,H&S,,TGR,0,Active
BIOHOPK802H,TGR Dissertation,GR,H&S,,TGR,0,Active
BIOPHYS196,INTERACTIVE MEDIA AND GAMES (BIOE 196),UG,H&S,,Satisfactory/No Credit,1,Active
BIOPHYS227,Functional MRI Methods (RAD 227),GR,H&S,,Medical Option (Med-Ltr-CR/NC),3,Active
BIOPHYS232,Advanced Imaging Lab in Biophysics (APPPHYS 232; BIO 132; BIO 232; GENE 232),GR,H&S,,Medical Option (Med-Ltr-CR/NC),4,Active
BIOPHYS241,Biological Macromolecules (BIOC 241; BIOE 241; SBIO 241),GR,H&S,,Medical Option (Med-Ltr-CR/NC),5,Active
BIOPHYS242,Methods in Molecular Biophysics (SBIO 242),GR,H&S,,Medical Option (Med-Ltr-CR/NC),3,Active
BIOPHYS244,Mechanotransduction in Cells and Tissues (BIOE 283; ME 244),GR,H&S,,Letter or Credit/No Credit,3,Active
BIOPHYS250,Seminar in Biophysics,GR,H&S,,Medical Satisfactory/No Credit,1,Active
BIOPHYS279,Computational Biology: Structure and Organization of Biomolecules and Cells (BIOE 279; BIOMEDIN 279; CME 279; CS 279),GR,H&S,,Letter or Credit/No Credit,3,Active
BIOPHYS294,Cellular Biophysics (APPPHYS 294; BIO 294),GR,H&S,,Letter or Credit/No Credit,3,Active
BIOPHYS297,Bio-Inorganic Chemistry (CHEM 297),GR,H&S,,Letter (ABCD/NP),3,Active
BIOPHYS300,Graduate Research,GR,H&S,,Medical Satisfactory/No Credit,18,Active
BIOPHYS311,Biophysics of Multi-cellular Systems and Amorphous Computing (BIOE 211; BIOE 311; DBIO 211),GR,H&S,,Medical Option (Med-Ltr-CR/NC),3,Active
BIOPHYS315,Methods in Computational Biology (APPPHYS 315),GR,H&S,,Letter or Credit/No Credit,3,Active
BIOPHYS342A,Mechanobiology and Biofabrication Methods (ME 342A),GR,MED,,Letter or Credit/No Credit,3,Active
BIOPHYS371,Computational Biology in Four Dimensions (BIOMEDIN 371; CME 371; CS 371),GR,MED,,Letter or Credit/No Credit,3,Active
BIOPHYS392,Topics in Molecular Biophysics: Biophysics of Functional RNA (APPPHYS 392),GR,H&S,,Letter or Credit/No Credit,3,Active
BIOPHYS393,Biophysics of Solvation (APPPHYS 393),GR,MED,,Letter or Credit/No Credit,3,Active
BIOPHYS399,Directed Reading in Biophysics,GR,H&S,,Medical Satisfactory/No Credit,18,Active
BIOPHYS801,TGR Project,GR,H&S,,TGR,0,Active
BIOPHYS802,TGR Dissertation,GR,H&S,,TGR,0,Active
CATLANG1A,Accelerated First-Year Catalan; Part 1,UG,H&S,,Letter or Credit/No Credit,5,Active
CATLANG2A,Accelerated First-Year Catalan; Part 2,UG,H&S,Language,Letter or Credit/No Credit,5,Active
CATLANG11A,Accelerated Second-Year Catalan; Part A,UG,H&S,,Letter or Credit/No Credit,5,Active
CATLANG199,Individual Work,UG,H&S,,Letter or Credit/No Credit,5,Active
CATLANG395,Graduate Studies in Catalan,GR,H&S,,Letter or Credit/No Credit,5,Active
CHEM1,Introduction to Organic Chemistry,UG,H&S,,Letter or Credit/No Credit,4,Active
CHEM1L,Organic Chemistry Lab I,UG,H&S,,Letter or Credit/No Credit,2,Active
CHEM2,Organic Chemistry of Carbonyl Containing Molecules,UG,H&S,,Letter or Credit/No Credit,4,Active
CHEM2L,Organic Chemistry Lab II,UG,H&S,,Letter or Credit/No Credit,2,Active
CHEM3,Organic Chemistry of Biomolecules,UG,H&S,,Letter or Credit/No Credit,4,Active
CHEM3L,Organic Chemistry Lab III,UG,H&S,,Letter or Credit/No Credit,2,Active
CHEM4,Biochemistry: Chemistry of Life,UG,H&S,,Letter or Credit/No Credit,4,Active
CHEM10,Exploring Research and Problem Solving Across the Sciences,UG,H&S,,Satisfactory/No Credit,2,Active
CHEM25N,Science in the News,UG,H&S,WAY-SMA,Letter (ABCD/NP),3,Active
CHEM26N,The What; Why; How and wow's of Nanotechnology,UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,3,Active
CHEM27N,Light and Life,UG,H&S,,Letter or Credit/No Credit,3,Active
CHEM28N,Science Innovation and Communication,UG,H&S,,Letter or Credit/No Credit,3,Active
CHEM31A,Chemical Principles I,UG,H&S,WAY-SMA||GER: DB-NatSci,Letter or Credit/No Credit,5,Active
CHEM31AC,Problem Solving in Science,UG,H&S,,Satisfactory/No Credit,1,Active
CHEM31B,Chemical Principles II,UG,H&S,WAY-SMA||GER: DB-NatSci,Letter or Credit/No Credit,5,Active
CHEM31BC,Problem Solving in Science,UG,H&S,,Satisfactory/No Credit,1,Active
CHEM31X,Chemical Principles Accelerated,UG,H&S,WAY-SMA||GER: DB-NatSci,Letter or Credit/No Credit,5,Active
CHEM33,Structure and Reactivity,UG,H&S,WAY-SMA||GER: DB-NatSci,Letter or Credit/No Credit,5,Active
CHEM33C,Problem Solving in Science,UG,H&S,,Satisfactory/No Credit,1,Active
CHEM35,Synthetic and Physical Organic Chemistry,UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,5,Active
CHEM110,Directed Instruction/Reading,UG,H&S,,Letter or Credit/No Credit,2,Active
CHEM111,Exploring Chemical Research at Stanford,UG,H&S,,Satisfactory/No Credit,1,Active
CHEM130,Organic Chemistry Laboratory,UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,3,Active
CHEM131,Organic Polyfunctional Compounds,UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,3,Active
CHEM132,Synthesis Laboratory,UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,3,Active
CHEM134,Analytical Chemistry Laboratory,UG,H&S,WAY-AQR||WAY-SMA||GER: DB-NatSci,Letter (ABCD/NP),5,Active
CHEM137,Special Topics in Synthesis,UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,3,Active
CHEM141,The Chemical Principles of Life I,UG,H&S,,Letter or Credit/No Credit,4,Active
CHEM143,The Chemical Principles of Life II,UG,H&S,,Letter or Credit/No Credit,4,Active
CHEM150,Single-Crystal X-ray Diffraction (CHEM 250),UG,H&S,,Letter or Credit/No Credit,3,Active
CHEM151,Inorganic Chemistry I,UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,4,Active
CHEM153,Inorganic Chemistry II,UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,3,Active
CHEM155,Advanced Inorganic Chemistry (CHEM 255),UG,H&S,,Letter or Credit/No Credit,3,Active
CHEM171,Physical Chemistry I,UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,4,Active
CHEM173,Physical Chemistry II,UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,3,Active
CHEM174,Electrochemical Measurements Lab (CHEM 274),UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,3,Active
CHEM175,Physical Chemistry III,UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,3,Active
CHEM176,Spectroscopy Laboratory,UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,3,Active
CHEM181,Biochemistry I (CHEMENG 181; CHEMENG 281),UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,3,Active
CHEM183,Biochemistry II (CHEMENG 183; CHEMENG 283),UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,3,Active
CHEM184,Biological Chemistry Laboratory,UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,3,Active
CHEM185,Biophysical Chemistry,UG,H&S,GER: DB-NatSci,Letter or Credit/No Credit,3,Active
CHEM187B,Natural Product Biosynthesis: Chemical Logic and Enzymatic Machinery (CHEM 287B),UG,H&S,,Satisfactory/No Credit,1,Active
CHEM190,Advanced Undergraduate Research,UG,H&S,,Letter or Credit/No Credit,5,Active
CHEM196,Creating New Ventures in Engineering and Science-based Industries (CHEM 296; CHEMENG 196; CHEMENG 296),UG,H&S,,Letter (ABCD/NP),3,Active
CHEM200,Research and Special Advanced Work,GR,H&S,,Satisfactory/No Credit,15,Active
CHEM221,Advanced Organic Chemistry,GR,H&S,,Letter or Credit/No Credit,3,Active
CHEM223,Advanced Organic Chemistry,GR,H&S,,Letter (ABCD/NP),3,Active
CHEM225,Advanced Organic Chemistry,GR,H&S,,Letter (ABCD/NP),3,Active
CHEM225T,Advanced Organic Chemistry,GR,H&S,,Letter (ABCD/NP),3,Active
CHEM227,Therapeutic Science at the Chemistry -  Biology Interface,GR,H&S,,Letter or Credit/No Credit,3,Active
CHEM229,Organic Chemistry Seminar,GR,H&S,,Satisfactory/No Credit,1,Active
CHEM231,Organic Chemistry Seminar Presentation,GR,H&S,,Letter (ABCD/NP),1,Active
CHEM233A,Creativity in Organic Chemistry,GR,H&S,,Satisfactory/No Credit,1,Active
CHEM233B,Creativity in Organic Chemistry,GR,H&S,,Satisfactory/No Credit,1,Active
CHEM233C,Creativity in Organic Chemistry,GR,H&S,,Satisfactory/No Credit,1,Active
CHEM235,Applications of NMR Spectroscopy,GR,H&S,,Letter or Credit/No Credit,3,Active
CHEM250,Single-Crystal X-ray Diffraction (CHEM 150),GR,H&S,,Letter or Credit/No Credit,3,Active
CHEM251,Advanced Inorganic Chemistry,GR,H&S,,Letter or Credit/No Credit,3,Active
CHEM253,Advanced Inorganic Chemistry,GR,H&S,,Letter (ABCD/NP),3,Active
CHEM255,Advanced Inorganic Chemistry (CHEM 155),GR,H&S,,Letter or Credit/No Credit,3,Active
CHEM258A,Research Progress in Inorganic Chemistry,GR,H&S,,Satisfactory/No Credit,1,Active
CHEM258B,Research Progress in Inorganic Chemistry,GR,H&S,,Satisfactory/No Credit,1,Active
CHEM258C,Research Progress in Inorganic Chemistry,GR,H&S,,Satisfactory/No Credit,1,Active
CHEM259,Inorganic Chemistry Seminar,GR,H&S,,Satisfactory/No Credit,1,Active
CHEM271,Advanced Physical Chemistry,GR,H&S,,Letter or Credit/No Credit,3,Active
CHEM273,Advanced Physical Chemistry,GR,H&S,,Letter or Credit/No Credit,3,Active
CHEM274,Electrochemical Measurements Lab (CHEM 174),GR,H&S,,Letter or Credit/No Credit,3,Active
CHEM275,Advanced Physical Chemistry,GR,H&S,,Letter or Credit/No Credit,3,Active
CHEM277,Materials Chemistry and Physics,GR,H&S,,Letter or Credit/No Credit,3,Active
CHEM278A,Research Progress in Physical Chemistry,GR,H&S,,Satisfactory/No Credit,1,Active
CHEM278B,Research Progress in Physical Chemistry,GR,H&S,,Satisfactory/No Credit,1,Active
CHEM279,Physical Chemistry Seminar,GR,H&S,,Satisfactory/No Credit,1,Active
CHEM280,Single-Molecule Spectroscopy and Imaging,GR,H&S,,Letter or Credit/No Credit,3,Active
CHEM287B,Natural Product Biosynthesis: Chemical Logic and Enzymatic Machinery (CHEM 187B),GR,H&S,,Satisfactory/No Credit,1,Active
CHEM291,Introduction to Nuclear Magnetic Resonance,GR,H&S,,Letter or Credit/No Credit,3,Active
CHEM296,Creating New Ventures in Engineering and Science-based Industries (CHEM 196; CHEMENG 196; CHEMENG 296),GR,H&S,,Letter (ABCD/NP),3,Active
CHEM297,Bio-Inorganic Chemistry (BIOPHYS 297),GR,H&S,,Letter (ABCD/NP),3,Active
CHEM299,Teaching of Chemistry,GR,H&S,,Satisfactory/No Credit,3,Active
CHEM300,Department Colloquium,GR,H&S,,Satisfactory/No Credit,1,Active
CHEM301,Research in Chemistry,GR,H&S,,Satisfactory/No Credit,2,Active
CHEM390,Curricular Practical Training for Chemists,GR,H&S,,Satisfactory/No Credit,1,Active
CHEM459,Frontiers in Interdisciplinary Biosciences (BIO 459; BIOC 459; BIOE 459; CHEMENG 459; PSYCH 459),GR,H&S,,Medical Satisfactory/No Credit,1,Active
CHEM802,TGR Dissertation,GR,H&S,,TGR,0,Active
CHILATST14N,Growing Up Bilingual (CSRE 14N; EDUC 114N),UG,H&S,WAY-SI||WAY-ED,Letter or Credit/No Credit,3,Active
CHILATST67,Contemporary Chicano & Latino Literature (ENGLISH 67),UG,H&S,,Letter or Credit/No Credit,4,Active
CHILATST109,GENTE: An incubator for transforming national narratives,UG,H&S,,Letter or Credit/No Credit,5,Active
CHILATST110,Sabias Creadoras y Activistas: Chicana/Latina Ways of Knowing,UG,H&S,,Letter or Credit/No Credit,4,Active
CHILATST121F,Latinidad in Schools: Cultural and Psychological Perspectives on the Experience of Latinx Students (CSRE 121F),UG,H&S,WAY-SI||WAY-ED,Letter or Credit/No Credit,3,Active
CHILATST125S,Chicano/Latino Politics (POLISCI 125S),UG,H&S,GER:DB-SocSci||WAY-SI||WAY-ED,Letter or Credit/No Credit,5,Active
CHILATST140,Migration in 21st Century Latin American Film (ILAC 140),UG,H&S,GER:DB-Hum,Letter or Credit/No Credit,5,Active
CHILATST147L,Studies in Music; Media; and Popular Culture: Latin American Music and Globalization (CSRE 147L; MUSIC 147L; MUSIC 247L),UG,H&S,WAY-A-II||WAY-ED,Letter or Credit/No Credit,4,Active
CHILATST160N,Chican@/Latin@ Performance in the U.S.,UG,H&S,,Letter or Credit/No Credit,4,Active
CHILATST164,Immigration and the Changing United States (CSRE 164; SOC 164; SOC 264),UG,H&S,GER:DB-SocSci||WAY-SI||WAY-ED,Letter or Credit/No Credit,4,Active
CHILATST168,New Citizenship: Grassroots Movements for Social Justice in the U.S. (ANTHRO 169A; CSRE 168; FEMGEN 140H),UG,H&S,,Letter (ABCD/NP),5,Active
CHILATST171,Mexicans in the United States (AMSTUD 271; CSRE 171H; HISTORY 271),UG,H&S,,Letter (ABCD/NP),5,Active
CHILATST172,Theories of Citizenship and Sovereignty in a Transnational Context (AMSTUD 272E; CSRE 172H; FEMGEN 272E; HISTORY 272E; HISTORY 372E),UG,H&S,WAY-SI||WAY-ED,Letter (ABCD/NP),5,Active
CHILATST173,Mexican Migration to the United States (AMSTUD 73; HISTORY 73; HISTORY 173),UG,H&S,,Letter or Credit/No Credit,5,Active
CHILATST177A,Well-Being in Immigrant Children & Youth: A Service Learning Course (CSRE 177E; EDUC 177A; HUMBIO 29A),UG,H&S,,Letter or Credit/No Credit,3,Active
CHILATST177B,Well-Being in Immigrant Children & Youth: A Service Learning Course (CSRE 177F; EDUC 177B),UG,H&S,,Letter or Credit/No Credit,2,Active
CHILATST177C,Well-Being in Immigrant Children & Youth: A Service Learning Course (CSRE 177G; EDUC 177C),UG,H&S,,Letter or Credit/No Credit,3,Active
CHILATST179,Chicano & Chicana Theater:  Politics In Performance (TAPS 179; TAPS 379),UG,H&S,WAY-A-II,Letter or Credit/No Credit,4,Active
CHILATST179F,Flor y Canto: Poetry Workshop (CSRE 179F; NATIVEAM 179F; TAPS 179F; TAPS 279F),UG,H&S,WAY-CE,Letter or Credit/No Credit,4,Active
CHILATST180E,Introduction to Chicanx/Latinx Studies (CSRE 180E),UG,H&S,GER:EC-AmerCul||GER:DB-Hum,Letter or Credit/No Credit,5,Active
CHILATST181,Latino Social Movements (POLISCI 125M),UG,H&S,,Letter or Credit/No Credit,5,Active
CHILATST183X,Practicum in English-Spanish School & Community Interpreting (EDUC 183; EDUC 257),UG,H&S,,Letter or Credit/No Credit,4,Active
CHILATST193B,Peer Counseling in the Chicano/Latino Community (EDUC 193B),UG,H&S,,Satisfactory/No Credit,1,Active
CHILATST198,Internship for Public Service (CSRE 198),UG,H&S,,Satisfactory/No Credit,5,Active
CHILATST200,Latin@ Literature (CSRE 200; ILAC 280; ILAC 382),UG,H&S,WAY-A-II||GER:DB-Hum||WAY-ED,Letter or Credit/No Credit,5,Active
CHILATST200R,Directed Research,UG,H&S,,Letter or Credit/No Credit,5,Active
CHILATST200W,Directed Reading,UG,H&S,,Letter or Credit/No Credit,5,Active
CHILATST201B,Making Meaning: Art; Culture & Social Change (CSRE 201B),UG,H&S,,Letter (ABCD/NP),3,Active
CHILATST275B,History of Modern Mexico (AMSTUD 275B; CSRE 275B; HISTORY 275B; HISTORY 375C),UG,H&S,WAY-SI,Letter (ABCD/NP),5,Active
CHINA10SC,The Cult of Happiness: Pursuing the Good Life in America and China (COMPLIT 10SC),UG,H&S,,Letter (ABCD/NP),2,Active
CHINA70N,Animal Planet and the Romance of the Species (COMPLIT 70N),UG,H&S,WAY-A-II||WAY-ER||GER:DB-Hum||GER:EC-GlobalCom,Letter (ABCD/NP),4,Active
CHINA73N,Chinese Language; Culture; and Society (CHINA 170),UG,H&S,,Letter (ABCD/NP),4,Active
CHINA91,Introduction to China,UG,H&S,WAY-SI||GER:DB-Hum||GER:EC-GlobalCom,Letter or Credit/No Credit,5,Active
CHINA92S,Shanghai: Home of Sojourners; Gateway to the Modern World (HISTORY 92S),UG,H&S,WAY-SI,Letter (ABCD/NP),5,Active
CHINA93,Late Imperial China (FEMGEN 93; HISTORY 93),UG,H&S,WAY-SI||GER:DB-Hum,Letter or Credit/No Credit,3,Active
CHINA105,Beginning Classical Chinese; First Quarter (CHINA 205),UG,H&S,,Letter or Credit/No Credit,5,Active
CHINA106,Beginning Classical Chinese; Second Quarter (CHINA 206),UG,H&S,,Letter (ABCD/NP),5,Active
CHINA107,Beginning Classical Chinese; Third Quarter (CHINA 207),UG,H&S,,Letter or Credit/No Credit,5,Active
CHINA110,How to Be Modern in China:  A Gateway to the World Course,UG,H&S,WAY-A-II,Letter (ABCD/NP),4,Active
CHINA111,Literature in 20th-Century China (CHINA 211),UG,H&S,WAY-A-II||GER:DB-Hum||GER:EC-GlobalCom,Letter (ABCD/NP),5,Active
CHINA112,Tiananmen Square: History; Literature; Iconography (CHINA 212),UG,H&S,WAY-SI||WAY-A-II||GER:DB-Hum||GER:EC-GlobalCom,Letter (ABCD/NP),5,Active
CHINA113,Love; Passion; and Politics in Chinese Film (CHINA 213; COMPLIT 104),UG,H&S,GER:DB-Hum,Letter (ABCD/NP),5,Active
CHINA115,Sex; Gender; and Power in Modern China (CHINA 215; FEMGEN 150; FEMGEN 250),UG,H&S,WAY-A-II||GER:EC-Gender||GER:DB-Hum||WAY-ED,Letter (ABCD/NP),5,Active
CHINA116,Chinese Cultural Revolution: Performance; Politics; and Aesthetics (CHINA 216; COMPLIT 135),UG,H&S,,Letter (ABCD/NP),4,Active
CHINA144,Science; Magic; and Religion in Early China (CHINA 244),UG,H&S,,Letter or Credit/No Credit,5,Active
CHINA151,Popular Culture and Casino Capitalism in China (CHINA 251),UG,H&S,WAY-SI,Letter or Credit/No Credit,4,Active
CHINA151A,Chinese Music Performance,UG,H&S,,Letter or Credit/No Credit,2,Active
